health_color,account_id,date,compute_credits_consumed
Red,ACC-00559,2026-12-10,4.34
Red,ACC-00559,2026-12-17,4.2
Red,ACC-00559,2026-12-24,4.44
Red,ACC-00559,2026-12-31,3.78
Green,ACC-00560,2026-01-01,15700.23
Green,ACC-00560,2026-01-08,14239.73
Green,ACC-00560,2026-01-15,12499.62
Green,ACC-00560,2026-01-22,11349.73
Green,ACC-00560,2026-01-29,12170.68
Green,ACC-00560,2026-02-05,26.12
Red,ACC-00560,2026-02-12,22.07
Red,ACC-00560,2026-02-19,18.98
Red,ACC-00560,2026-02-26,20.75
Red,ACC-00560,2026-03-05,23.78
Red,ACC-00560,2026-03-12,20.26
Red,ACC-00560,2026-03-19,22.56
Red,ACC-00560,2026-03-26,22.83
Red,ACC-00560,2026-04-02,20.12
Red,ACC-00560,2026-04-09,22.81
Red,ACC-00560,2026-04-16,22.46
Red,ACC-00560,2026-04-23,25.77
Red,ACC-00560,2026-04-30,21.35
Red,ACC-00560,2026-05-07,20.44
Red,ACC-00560,2026-05-14,24.62
Red,ACC-00560,2026-05-21,24.78
Red,ACC-00560,2026-05-28,20.46
Red,ACC-00560,2026-06-04,25.96
Red,ACC-00560,2026-06-11,27.27
Red,ACC-00560,2026-06-18,25.21
Green,ACC-00560,2026-06-25,22.43
Red,ACC-00560,2026-07-02,23.66
Red,ACC-00560,2026-07-09,27.23
Red,ACC-00560,2026-07-16,21.02
Red,ACC-00560,2026-07-23,21.74
Red,ACC-00560,2026-07-30,22.34
Red,ACC-00560,2026-08-06,25.02
Red,ACC-00560,2026-08-13,19.46
Red,ACC-00560,2026-08-20,23.32
Red,ACC-00560,2026-08-27,21.36
Red,ACC-00560,2026-09-03,22.41
Red,ACC-00560,2026-09-10,18.65
Red,ACC-00560,2026-09-17,22.1
Red,ACC-00560,2026-09-24,23.0
Red,ACC-00560,2026-10-01,26.72
Red,ACC-00560,2026-10-08,18.56
Red,ACC-00560,2026-10-15,20.19
Red,ACC-00560,2026-10-22,27.49
Red,ACC-00560,2026-10-29,22.73
Red,ACC-00560,2026-11-05,25.76
Red,ACC-00560,2026-11-12,26.35
Red,ACC-00560,2026-11-19,19.4
Red,ACC-00560,2026-11-26,23.01
Red,ACC-00560,2026-12-03,20.44
Red,ACC-00560,2026-12-10,26.7
Red,ACC-00560,2026-12-17,19.28
Red,ACC-00560,2026-12-24,26.13
Red,ACC-00560,2026-12-31,27.07
Yellow,ACC-00561,2026-01-01,988.21
Green,ACC-00561,2026-01-08,1342.04
Yellow,ACC-00561,2026-01-15,1026.22
Yellow,ACC-00561,2026-01-22,1303.28
Yellow,ACC-00561,2026-01-29,1307.58
Yellow,ACC-00561,2026-02-05,1112.73
Green,ACC-00561,2026-02-12,1354.55
Yellow,ACC-00561,2026-02-19,1069.56
Yellow,ACC-00561,2026-02-26,1035.83
Yellow,ACC-00561,2026-03-05,1345.99
Yellow,ACC-00561,2026-03-12,906.38
Yellow,ACC-00561,2026-03-19,988.69
Yellow,ACC-00561,2026-03-26,1013.52
Yellow,ACC-00561,2026-04-02,1019.99
Yellow,ACC-00561,2026-04-09,934.28
Green,ACC-00561,2026-04-16,930.09
Yellow,ACC-00561,2026-04-23,965.57
Yellow,ACC-00561,2026-04-30,1061.32
Yellow,ACC-00561,2026-05-07,1058.56
Yellow,ACC-00561,2026-05-14,1495.82
Yellow,ACC-00561,2026-05-21,1513.27
Yellow,ACC-00561,2026-05-28,1353.61
Yellow,ACC-00561,2026-06-04,1139.6
Yellow,ACC-00561,2026-06-11,1470.96
Yellow,ACC-00561,2026-06-18,1033.98
Yellow,ACC-00561,2026-06-25,1278.73
Yellow,ACC-00561,2026-07-02,1199.77
Yellow,ACC-00561,2026-07-09,1098.08
Yellow,ACC-00561,2026-07-16,1081.13
Yellow,ACC-00561,2026-07-23,1204.92
Yellow,ACC-00561,2026-07-30,1010.5
Yellow,ACC-00561,2026-08-06,1297.45
Yellow,ACC-00561,2026-08-13,1201.47
Yellow,ACC-00561,2026-08-20,1109.32
Yellow,ACC-00561,2026-08-27,1063.66
Yellow,ACC-00561,2026-09-03,1007.41
Yellow,ACC-00561,2026-09-10,1214.76
Yellow,ACC-00561,2026-09-17,1062.49
Green,ACC-00561,2026-09-24,1354.24
Yellow,ACC-00561,2026-10-01,1044.2
Yellow,ACC-00561,2026-10-08,1066.86
Yellow,ACC-00561,2026-10-15,1240.59
Yellow,ACC-00561,2026-10-22,997.2
Yellow,ACC-00561,2026-10-29,886.56
Yellow,ACC-00561,2026-11-05,930.27
Yellow,ACC-00561,2026-11-12,1064.49
Yellow,ACC-00561,2026-11-19,973.11
Yellow,ACC-00561,2026-11-26,1165.81
Green,ACC-00561,2026-12-03,950.23
Yellow,ACC-00561,2026-12-10,1388.74
Yellow,ACC-00561,2026-12-17,1187.3
Yellow,ACC-00561,2026-12-24,1234.07
Yellow,ACC-00561,2026-12-31,954.62
Green,ACC-00562,2026-01-01,1560.1
Green,ACC-00562,2026-01-08,1527.94
Green,ACC-00562,2026-01-15,1539.8
Red,ACC-00562,2026-01-22,2002.25
Green,ACC-00562,2026-01-29,2110.02
Green,ACC-00562,2026-02-05,1558.96
Green,ACC-00562,2026-02-12,1918.08
Green,ACC-00562,2026-02-19,1618.91
Red,ACC-00562,2026-02-26,2001.26
Green,ACC-00562,2026-03-05,1638.98
Green,ACC-00562,2026-03-12,1690.53
Green,ACC-00562,2026-03-19,1635.44
Green,ACC-00562,2026-03-26,1624.46
Green,ACC-00562,2026-04-02,1517.68
Green,ACC-00562,2026-04-09,1865.93
Green,ACC-00562,2026-04-16,1475.17
Green,ACC-00562,2026-04-23,2101.42
Green,ACC-00562,2026-04-30,1594.3
Green,ACC-00562,2026-05-07,1540.68
Green,ACC-00562,2026-05-14,1822.53
Green,ACC-00562,2026-05-21,1823.29
Green,ACC-00562,2026-05-28,1649.39
Green,ACC-00562,2026-06-04,1882.55
Green,ACC-00562,2026-06-11,1873.04
Green,ACC-00562,2026-06-18,1629.65
Green,ACC-00562,2026-06-25,2037.99
Green,ACC-00562,2026-07-02,1441.66
Green,ACC-00562,2026-07-09,1875.62
Green,ACC-00562,2026-07-16,1658.15
Red,ACC-00562,2026-07-23,1535.97
Green,ACC-00562,2026-07-30,1510.93
Green,ACC-00562,2026-08-06,1398.29
Green,ACC-00562,2026-08-13,1864.87
Green,ACC-00562,2026-08-20,1771.51
Green,ACC-00562,2026-08-27,1774.51
Green,ACC-00562,2026-09-03,1565.76
Green,ACC-00562,2026-09-10,1589.65
Green,ACC-00562,2026-09-17,1753.48
Green,ACC-00562,2026-09-24,1653.32
Green,ACC-00562,2026-10-01,1261.79
Green,ACC-00562,2026-10-08,1185.49
Green,ACC-00562,2026-10-15,1081.6
Green,ACC-00562,2026-10-22,1199.08
Green,ACC-00562,2026-10-29,1289.9
Green,ACC-00562,2026-11-05,1570.09
Green,ACC-00562,2026-11-12,1713.37
Green,ACC-00562,2026-11-19,1575.96
Green,ACC-00562,2026-11-26,1576.27
Green,ACC-00562,2026-12-03,1394.69
Green,ACC-00562,2026-12-10,1499.93
Green,ACC-00562,2026-12-17,1265.4
Green,ACC-00562,2026-12-24,1241.92
Green,ACC-00562,2026-12-31,1059.08
Green,ACC-00563,2026-01-01,737.65
Green,ACC-00563,2026-01-08,703.71
Green,ACC-00563,2026-01-15,844.52
Green,ACC-00563,2026-01-22,1000.77
Green,ACC-00563,2026-01-29,930.96
Green,ACC-00563,2026-02-05,772.6
Green,ACC-00563,2026-02-12,706.77
Green,ACC-00563,2026-02-19,627.38
Yellow,ACC-00563,2026-02-26,677.45
Green,ACC-00563,2026-03-05,747.21
Green,ACC-00563,2026-03-12,945.17
Green,ACC-00563,2026-03-19,971.04
Green,ACC-00563,2026-03-26,962.66
Green,ACC-00563,2026-04-02,641.06
Green,ACC-00563,2026-04-09,760.73
Green,ACC-00563,2026-04-16,853.08
Green,ACC-00563,2026-04-23,874.89
Green,ACC-00563,2026-04-30,625.77
Green,ACC-00563,2026-05-07,893.66
Green,ACC-00563,2026-05-14,644.55
Green,ACC-00563,2026-05-21,923.39
Green,ACC-00563,2026-05-28,686.38
Green,ACC-00563,2026-06-04,784.61
Yellow,ACC-00563,2026-06-11,927.48
Green,ACC-00563,2026-06-18,903.85
Green,ACC-00563,2026-06-25,843.97
Green,ACC-00563,2026-07-02,846.61
Green,ACC-00563,2026-07-09,698.87
Green,ACC-00563,2026-07-16,846.5
Green,ACC-00563,2026-07-23,748.76
Green,ACC-00563,2026-07-30,714.65
Red,ACC-00563,2026-08-06,0.0
Red,ACC-00563,2026-08-13,0.0
Red,ACC-00563,2026-08-20,0.0
Green,ACC-00563,2026-08-27,0.0
Red,ACC-00563,2026-09-03,0.0
Red,ACC-00563,2026-09-10,0.0
Red,ACC-00563,2026-09-17,0.0
Red,ACC-00563,2026-09-24,0.0
Red,ACC-00563,2026-10-01,0.0
Red,ACC-00563,2026-10-08,0.0
Red,ACC-00563,2026-10-15,0.0
Red,ACC-00563,2026-10-22,0.0
Red,ACC-00563,2026-10-29,0.0
Red,ACC-00563,2026-11-05,0.0
Red,ACC-00563,2026-11-12,0.0
Red,ACC-00563,2026-11-19,0.0
Red,ACC-00563,2026-11-26,0.0
Red,ACC-00563,2026-12-03,0.0
Green,ACC-00563,2026-12-10,0.0
Red,ACC-00563,2026-12-17,0.0
Red,ACC-00563,2026-12-24,0.0
Red,ACC-00563,2026-12-31,0.0
Green,ACC-00564,2026-01-01,1175.41
Green,ACC-00564,2026-01-08,1252.4
Green,ACC-00564,2026-01-15,1208.73
Green,ACC-00564,2026-01-22,1587.84
Green,ACC-00564,2026-01-29,1636.96
Green,ACC-00564,2026-02-05,1111.39
Green,ACC-00564,2026-02-12,997.06
Green,ACC-00564,2026-02-19,1037.53
Green,ACC-00564,2026-02-26,1261.14
Green,ACC-00564,2026-03-05,1405.12
Green,ACC-00564,2026-03-12,1304.36
Green,ACC-00564,2026-03-19,1207.61
Yellow,ACC-00564,2026-03-26,1112.63
Yellow,ACC-00564,2026-04-02,1456.05
Yellow,ACC-00564,2026-04-09,1431.93
Yellow,ACC-00564,2026-04-16,1420.85
Yellow,ACC-00564,2026-04-23,1578.51
Yellow,ACC-00564,2026-04-30,1489.23
Yellow,ACC-00564,2026-05-07,1198.47
Yellow,ACC-00564,2026-05-14,1719.51
Yellow,ACC-00564,2026-05-21,1720.09
Yellow,ACC-00564,2026-05-28,1468.89
Green,ACC-00564,2026-06-04,1143.64
Green,ACC-00564,2026-06-11,1458.11
Green,ACC-00564,2026-06-18,1330.32
Green,ACC-00564,2026-06-25,1271.34
Yellow,ACC-00564,2026-07-02,1362.14
Yellow,ACC-00564,2026-07-09,1352.28
Yellow,ACC-00564,2026-07-16,1636.25
Yellow,ACC-00564,2026-07-23,1223.01
Yellow,ACC-00564,2026-07-30,1636.16
Green,ACC-00564,2026-08-06,1153.48
Green,ACC-00564,2026-08-13,1602.86
Green,ACC-00564,2026-08-20,1319.93
Green,ACC-00564,2026-08-27,1600.93
Yellow,ACC-00564,2026-09-03,1351.15
Yellow,ACC-00564,2026-09-10,1742.56
Yellow,ACC-00564,2026-09-17,1505.82
Yellow,ACC-00564,2026-09-24,1789.11
Yellow,ACC-00564,2026-10-01,1667.56
Yellow,ACC-00564,2026-10-08,1804.56
Yellow,ACC-00564,2026-10-15,1384.95
Yellow,ACC-00564,2026-10-22,1589.18
Yellow,ACC-00564,2026-10-29,1560.05
Yellow,ACC-00564,2026-11-05,1702.78
Yellow,ACC-00564,2026-11-12,1679.39
Yellow,ACC-00564,2026-11-19,1909.53
Yellow,ACC-00564,2026-11-26,1788.48
Yellow,ACC-00564,2026-12-03,1719.34
Yellow,ACC-00564,2026-12-10,1272.05
Yellow,ACC-00564,2026-12-17,1469.19
Yellow,ACC-00564,2026-12-24,1824.43
Yellow,ACC-00564,2026-12-31,1803.08
Green,ACC-00565,2026-01-01,445.04
Green,ACC-00565,2026-01-08,485.31
Green,ACC-00565,2026-01-15,333.65
Green,ACC-00565,2026-01-22,393.79
Yellow,ACC-00565,2026-01-29,372.23
Green,ACC-00565,2026-02-05,371.12
Green,ACC-00565,2026-02-12,519.6
Green,ACC-00565,2026-02-19,368.35
Green,ACC-00565,2026-02-26,465.24
Green,ACC-00565,2026-03-05,368.99
Green,ACC-00565,2026-03-12,488.21
Green,ACC-00565,2026-03-19,371.9
Green,ACC-00565,2026-03-26,448.88
Green,ACC-00565,2026-04-02,411.86
Yellow,ACC-00565,2026-04-09,419.3
Green,ACC-00565,2026-04-16,388.71
Green,ACC-00565,2026-04-23,410.04
Green,ACC-00565,2026-04-30,384.16
Green,ACC-00565,2026-05-07,540.39
Green,ACC-00565,2026-05-14,394.61
Green,ACC-00565,2026-05-21,396.76
Green,ACC-00565,2026-05-28,390.37
Green,ACC-00565,2026-06-04,408.96
Green,ACC-00565,2026-06-11,377.53
Green,ACC-00565,2026-06-18,456.27
Green,ACC-00565,2026-06-25,422.6
Green,ACC-00565,2026-07-02,512.77
Green,ACC-00565,2026-07-09,532.45
Green,ACC-00565,2026-07-16,610.03
Green,ACC-00565,2026-07-23,638.77
Green,ACC-00565,2026-07-30,608.4
Green,ACC-00565,2026-08-06,495.31
Yellow,ACC-00565,2026-08-13,434.7
Red,ACC-00565,2026-08-20,580.73
Green,ACC-00565,2026-08-27,501.34
Green,ACC-00565,2026-09-03,466.31
Green,ACC-00565,2026-09-10,613.88
Green,ACC-00565,2026-09-17,437.57
Green,ACC-00565,2026-09-24,507.6
Green,ACC-00565,2026-10-01,543.01
Green,ACC-00565,2026-10-08,600.12
Green,ACC-00565,2026-10-15,536.31
Green,ACC-00565,2026-10-22,448.1
Green,ACC-00565,2026-10-29,451.46
Green,ACC-00565,2026-11-05,608.65
Green,ACC-00565,2026-11-12,486.89
Green,ACC-00565,2026-11-19,565.19
Green,ACC-00565,2026-11-26,590.12
Green,ACC-00565,2026-12-03,560.7
Green,ACC-00565,2026-12-10,651.86
Green,ACC-00565,2026-12-17,510.37
Green,ACC-00565,2026-12-24,674.25
Green,ACC-00565,2026-12-31,600.0
Green,ACC-00566,2026-01-01,437.25
Green,ACC-00566,2026-01-08,533.62
Green,ACC-00566,2026-01-15,557.45
Green,ACC-00566,2026-01-22,431.45
Green,ACC-00566,2026-01-29,474.62
Green,ACC-00566,2026-02-05,523.79
Green,ACC-00566,2026-02-12,493.79
Green,ACC-00566,2026-02-19,454.86
Green,ACC-00566,2026-02-26,494.85
Green,ACC-00566,2026-03-05,722.23
Green,ACC-00566,2026-03-12,717.19
Green,ACC-00566,2026-03-19,567.81
Green,ACC-00566,2026-03-26,557.17
Green,ACC-00566,2026-04-02,548.41
Red,ACC-00566,2026-04-09,494.93
Green,ACC-00566,2026-04-16,584.22
Green,ACC-00566,2026-04-23,484.16
Green,ACC-00566,2026-04-30,649.26
Green,ACC-00566,2026-05-07,413.24
Green,ACC-00566,2026-05-14,437.58
Green,ACC-00566,2026-05-21,592.94
Green,ACC-00566,2026-05-28,517.04
Green,ACC-00566,2026-06-04,531.33
Green,ACC-00566,2026-06-11,526.95
Green,ACC-00566,2026-06-18,570.91
Green,ACC-00566,2026-06-25,624.82
Red,ACC-00566,2026-07-02,472.92
Green,ACC-00566,2026-07-09,516.26
Green,ACC-00566,2026-07-16,432.84
Green,ACC-00566,2026-07-23,500.36
Green,ACC-00566,2026-07-30,557.19
Green,ACC-00566,2026-08-06,466.22
Green,ACC-00566,2026-08-13,635.89
Green,ACC-00566,2026-08-20,614.28
Green,ACC-00566,2026-08-27,592.83
Green,ACC-00566,2026-09-03,564.33
Green,ACC-00566,2026-09-10,522.9
Green,ACC-00566,2026-09-17,447.49
Green,ACC-00566,2026-09-24,451.84
Green,ACC-00566,2026-10-01,527.29
Green,ACC-00566,2026-10-08,634.8
Green,ACC-00566,2026-10-15,666.7
Green,ACC-00566,2026-10-22,578.44
Green,ACC-00566,2026-10-29,517.75
Green,ACC-00566,2026-11-05,700.96
Green,ACC-00566,2026-11-12,672.21
Red,ACC-00566,2026-11-19,662.04
Green,ACC-00566,2026-11-26,664.9
Green,ACC-00566,2026-12-03,513.16
Green,ACC-00566,2026-12-10,530.58
Green,ACC-00566,2026-12-17,611.99
Green,ACC-00566,2026-12-24,556.41
Yellow,ACC-00566,2026-12-31,551.78
Green,ACC-00567,2026-01-01,1547.75
Yellow,ACC-00567,2026-01-08,1455.16
Green,ACC-00567,2026-01-15,1169.22
Green,ACC-00567,2026-01-22,1567.96
Green,ACC-00567,2026-01-29,1208.97
Green,ACC-00567,2026-02-05,1398.59
Green,ACC-00567,2026-02-12,1626.36
Green,ACC-00567,2026-02-19,1707.38
Green,ACC-00567,2026-02-26,1770.78
Green,ACC-00567,2026-03-05,1477.51
Green,ACC-00567,2026-03-12,1511.14
Green,ACC-00567,2026-03-19,1304.5
Green,ACC-00567,2026-03-26,1444.58
Green,ACC-00567,2026-04-02,1760.57
Green,ACC-00567,2026-04-09,1532.58
Green,ACC-00567,2026-04-16,1370.15
Green,ACC-00567,2026-04-23,1546.98
Green,ACC-00567,2026-04-30,1213.32
Green,ACC-00567,2026-05-07,1163.33
Green,ACC-00567,2026-05-14,1467.52
Green,ACC-00567,2026-05-21,1441.23
Green,ACC-00567,2026-05-28,1056.43
Green,ACC-00567,2026-06-04,1439.67
Green,ACC-00567,2026-06-11,1350.08
Green,ACC-00567,2026-06-18,1546.89
Green,ACC-00567,2026-06-25,1500.32
Green,ACC-00567,2026-07-02,1750.01
Green,ACC-00567,2026-07-09,1657.45
Green,ACC-00567,2026-07-16,1646.7
Green,ACC-00567,2026-07-23,1421.1
Green,ACC-00567,2026-07-30,1379.75
Green,ACC-00567,2026-08-06,1465.33
Green,ACC-00567,2026-08-13,1472.82
Green,ACC-00567,2026-08-20,1636.58
Green,ACC-00567,2026-08-27,1170.64
Green,ACC-00567,2026-09-03,1560.35
Green,ACC-00567,2026-09-10,1166.97
Green,ACC-00567,2026-09-17,1234.63
Green,ACC-00567,2026-09-24,1399.84
Yellow,ACC-00567,2026-10-01,1347.03
Yellow,ACC-00567,2026-10-08,1109.96
Yellow,ACC-00567,2026-10-15,1290.6
Yellow,ACC-00567,2026-10-22,986.2
Yellow,ACC-00567,2026-10-29,991.1
Yellow,ACC-00567,2026-11-05,1028.51
Yellow,ACC-00567,2026-11-12,944.55
Yellow,ACC-00567,2026-11-19,950.99
Yellow,ACC-00567,2026-11-26,1160.89
Green,ACC-00567,2026-12-03,1224.71
Green,ACC-00567,2026-12-10,1223.65
Green,ACC-00567,2026-12-17,1427.26
Green,ACC-00567,2026-12-24,1148.18
Green,ACC-00567,2026-12-31,1156.86
Green,ACC-00568,2026-01-01,1163.57
Green,ACC-00568,2026-01-08,1056.73
Green,ACC-00568,2026-01-15,994.5
Green,ACC-00568,2026-01-22,1025.48
Yellow,ACC-00568,2026-01-29,1079.45
Yellow,ACC-00568,2026-02-05,1073.17
Yellow,ACC-00568,2026-02-12,1312.06
Yellow,ACC-00568,2026-02-19,1119.73
Yellow,ACC-00568,2026-02-26,1291.85
Yellow,ACC-00568,2026-03-05,1017.96
Yellow,ACC-00568,2026-03-12,979.28
Green,ACC-00568,2026-03-19,986.63
Yellow,ACC-00568,2026-03-26,872.31
Green,ACC-00568,2026-04-02,1183.26
Green,ACC-00568,2026-04-09,1169.88
Green,ACC-00568,2026-04-16,1096.52
Green,ACC-00568,2026-04-23,1264.98
Green,ACC-00568,2026-04-30,1476.83
Red,ACC-00568,2026-05-07,966.44
Yellow,ACC-00568,2026-05-14,951.15
Yellow,ACC-00568,2026-05-21,1249.43
Yellow,ACC-00568,2026-05-28,1284.37
Red,ACC-00568,2026-06-04,1091.18
Yellow,ACC-00568,2026-06-11,1189.72
Yellow,ACC-00568,2026-06-18,1252.51
Yellow,ACC-00568,2026-06-25,1290.08
Green,ACC-00568,2026-07-02,1158.41
Green,ACC-00568,2026-07-09,1296.69
Green,ACC-00568,2026-07-16,1034.93
Green,ACC-00568,2026-07-23,1441.72
Green,ACC-00568,2026-07-30,1464.25
Green,ACC-00568,2026-08-06,1144.55
Green,ACC-00568,2026-08-13,1354.04
Green,ACC-00568,2026-08-20,1258.08
Green,ACC-00568,2026-08-27,1392.65
Green,ACC-00568,2026-09-03,1313.1
Green,ACC-00568,2026-09-10,965.62
Green,ACC-00568,2026-09-17,1350.74
Green,ACC-00568,2026-09-24,1422.02
Red,ACC-00568,2026-10-01,1081.9
Green,ACC-00568,2026-10-08,1436.3
Green,ACC-00568,2026-10-15,1203.2
Green,ACC-00568,2026-10-22,1206.77
Green,ACC-00568,2026-10-29,1056.37
Green,ACC-00568,2026-11-05,1404.75
Green,ACC-00568,2026-11-12,1153.3
Green,ACC-00568,2026-11-19,1362.14
Green,ACC-00568,2026-11-26,1229.11
Green,ACC-00568,2026-12-03,1657.47
Green,ACC-00568,2026-12-10,1261.3
Green,ACC-00568,2026-12-17,1547.6
Green,ACC-00568,2026-12-24,1270.45
Green,ACC-00568,2026-12-31,1640.32
Yellow,ACC-00569,2026-01-01,834.82
Red,ACC-00569,2026-01-08,810.06
Yellow,ACC-00569,2026-01-15,733.84
Yellow,ACC-00569,2026-01-22,773.6
Yellow,ACC-00569,2026-01-29,607.95
Yellow,ACC-00569,2026-02-05,699.38
Red,ACC-00569,2026-02-12,774.96
Yellow,ACC-00569,2026-02-19,908.44
Yellow,ACC-00569,2026-02-26,925.18
Yellow,ACC-00569,2026-03-05,1049.92
Yellow,ACC-00569,2026-03-12,731.07
Yellow,ACC-00569,2026-03-19,818.11
Yellow,ACC-00569,2026-03-26,849.7
Yellow,ACC-00569,2026-04-02,924.6
Yellow,ACC-00569,2026-04-09,818.75
Yellow,ACC-00569,2026-04-16,677.45
Red,ACC-00569,2026-04-23,892.74
Yellow,ACC-00569,2026-04-30,911.01
Yellow,ACC-00569,2026-05-07,689.22
Yellow,ACC-00569,2026-05-14,797.44
Yellow,ACC-00569,2026-05-21,670.23
Yellow,ACC-00569,2026-05-28,922.49
Yellow,ACC-00569,2026-06-04,735.81
Yellow,ACC-00569,2026-06-11,700.48
Yellow,ACC-00569,2026-06-18,1009.64
Yellow,ACC-00569,2026-06-25,705.58
Yellow,ACC-00569,2026-07-02,867.71
Yellow,ACC-00569,2026-07-09,891.15
Yellow,ACC-00569,2026-07-16,706.38
Red,ACC-00569,2026-07-23,720.14
Yellow,ACC-00569,2026-07-30,810.52
Yellow,ACC-00569,2026-08-06,863.31
Yellow,ACC-00569,2026-08-13,1006.57
Yellow,ACC-00569,2026-08-20,837.19
Yellow,ACC-00569,2026-08-27,758.31
Yellow,ACC-00569,2026-09-03,785.09
Yellow,ACC-00569,2026-09-10,822.29
Yellow,ACC-00569,2026-09-17,771.24
Red,ACC-00569,2026-09-24,859.72
Yellow,ACC-00569,2026-10-01,799.44
Yellow,ACC-00569,2026-10-08,610.03
Yellow,ACC-00569,2026-10-15,795.1
Yellow,ACC-00569,2026-10-22,709.62
Yellow,ACC-00569,2026-10-29,870.85
Yellow,ACC-00569,2026-11-05,690.43
Yellow,ACC-00569,2026-11-12,912.48
Red,ACC-00569,2026-11-19,765.16
Yellow,ACC-00569,2026-11-26,693.82
Yellow,ACC-00569,2026-12-03,784.5
Yellow,ACC-00569,2026-12-10,632.36
Yellow,ACC-00569,2026-12-17,733.43
Yellow,ACC-00569,2026-12-24,643.69
Yellow,ACC-00569,2026-12-31,740.26
Green,ACC-00570,2026-01-01,16832.38
Green,ACC-00570,2026-01-08,13461.67
Green,ACC-00570,2026-01-15,13903.02
Green,ACC-00570,2026-01-22,15225.38
Green,ACC-00570,2026-01-29,14587.61
Red,ACC-00570,2026-02-05,26.0
Green,ACC-00570,2026-02-12,27.68
Red,ACC-00570,2026-02-19,28.19
Red,ACC-00570,2026-02-26,27.78
Red,ACC-00570,2026-03-05,27.04
Red,ACC-00570,2026-03-12,33.22
Red,ACC-00570,2026-03-19,23.61
Red,ACC-00570,2026-03-26,28.32
Red,ACC-00570,2026-04-02,31.15
Red,ACC-00570,2026-04-09,31.98
Red,ACC-00570,2026-04-16,22.89
Red,ACC-00570,2026-04-23,27.99
Red,ACC-00570,2026-04-30,24.86
Red,ACC-00570,2026-05-07,29.54
Red,ACC-00570,2026-05-14,26.12
Red,ACC-00570,2026-05-21,30.57
Red,ACC-00570,2026-05-28,31.07
Red,ACC-00570,2026-06-04,25.36
Red,ACC-00570,2026-06-11,32.85
Red,ACC-00570,2026-06-18,31.78
Green,ACC-00570,2026-06-25,32.13
Red,ACC-00570,2026-07-02,24.96
Red,ACC-00570,2026-07-09,23.2
Red,ACC-00570,2026-07-16,26.97
Red,ACC-00570,2026-07-23,30.26
Red,ACC-00570,2026-07-30,33.08
Red,ACC-00570,2026-08-06,27.43
Red,ACC-00570,2026-08-13,24.75
Red,ACC-00570,2026-08-20,24.16
Red,ACC-00570,2026-08-27,29.26
Red,ACC-00570,2026-09-03,23.2
Red,ACC-00570,2026-09-10,25.57
Red,ACC-00570,2026-09-17,27.64
Red,ACC-00570,2026-09-24,27.47
Red,ACC-00570,2026-10-01,26.24
Red,ACC-00570,2026-10-08,33.1
Red,ACC-00570,2026-10-15,32.43
Red,ACC-00570,2026-10-22,26.94
Red,ACC-00570,2026-10-29,32.26
Red,ACC-00570,2026-11-05,31.61
Red,ACC-00570,2026-11-12,30.72
Red,ACC-00570,2026-11-19,32.17
Red,ACC-00570,2026-11-26,31.28
Red,ACC-00570,2026-12-03,27.85
Yellow,ACC-00570,2026-12-10,26.91
Red,ACC-00570,2026-12-17,32.64
Red,ACC-00570,2026-12-24,29.97
Red,ACC-00570,2026-12-31,25.94
Green,ACC-00571,2026-01-01,2436.47
Yellow,ACC-00571,2026-01-08,2087.72
Green,ACC-00571,2026-01-15,2413.2
Green,ACC-00571,2026-01-22,2300.09
Green,ACC-00571,2026-01-29,2043.88
Red,ACC-00571,2026-02-05,1961.93
Green,ACC-00571,2026-02-12,2067.28
Green,ACC-00571,2026-02-19,1642.46
Green,ACC-00571,2026-02-26,2288.71
Green,ACC-00571,2026-03-05,2135.89
Green,ACC-00571,2026-03-12,1875.75
Yellow,ACC-00571,2026-03-19,1790.21
Green,ACC-00571,2026-03-26,2105.73
Green,ACC-00571,2026-04-02,1702.84
Green,ACC-00571,2026-04-09,1713.84
Green,ACC-00571,2026-04-16,1841.18
Green,ACC-00571,2026-04-23,1756.05
Green,ACC-00571,2026-04-30,1958.1
Green,ACC-00571,2026-05-07,2143.25
Green,ACC-00571,2026-05-14,2061.79
Green,ACC-00571,2026-05-21,2337.76
Green,ACC-00571,2026-05-28,2058.57
Yellow,ACC-00571,2026-06-04,2366.55
Green,ACC-00571,2026-06-11,2596.97
Green,ACC-00571,2026-06-18,2152.18
Green,ACC-00571,2026-06-25,2477.7
Green,ACC-00571,2026-07-02,1985.86
Green,ACC-00571,2026-07-09,2254.69
Green,ACC-00571,2026-07-16,2058.59
Green,ACC-00571,2026-07-23,2390.84
Green,ACC-00571,2026-07-30,2138.74
Green,ACC-00571,2026-08-06,2163.24
Green,ACC-00571,2026-08-13,2282.62
Green,ACC-00571,2026-08-20,1912.19
Green,ACC-00571,2026-08-27,2048.89
Green,ACC-00571,2026-09-03,2121.32
Green,ACC-00571,2026-09-10,1838.57
Green,ACC-00571,2026-09-17,1705.55
Green,ACC-00571,2026-09-24,1458.51
Green,ACC-00571,2026-10-01,1629.02
Green,ACC-00571,2026-10-08,1881.69
Green,ACC-00571,2026-10-15,1996.94
Green,ACC-00571,2026-10-22,1725.97
Green,ACC-00571,2026-10-29,2150.27
Red,ACC-00571,2026-11-05,2073.2
Green,ACC-00571,2026-11-12,1624.51
Green,ACC-00571,2026-11-19,2172.29
Green,ACC-00571,2026-11-26,2132.3
